county,precinct,office,district,party,candidate,votes
AIKEN,ABSENTEE TOTAL,GOVERNOR,,DEMOCRAT,Tommy Moore,1278
AIKEN,ABSENTEE TOTAL,GOVERNOR,,,WRITE-IN,3
AIKEN,PROVISIONAL BALLOT,GOVERNOR,,REPUBLICAN,Mark Sanford,
AIKEN,PROVISIONAL BALLOT,GOVERNOR,,DEMOCRAT,Tommy Moore,
AIKEN,PROVISIONAL BALLOT,GOVERNOR,,,WRITE-IN,
AIKEN,FAIL SAFE,GOVERNOR,,REPUBLICAN,Mark Sanford,37
AIKEN,FAIL SAFE,GOVERNOR,,DEMOCRAT,Tommy Moore,47
AIKEN,FAIL SAFE,GOVERNOR,,,WRITE-IN,
AIKEN,CURBSIDE/EMERGENCY,GOVERNOR,,REPUBLICAN,Mark Sanford,3
AIKEN,CURBSIDE/EMERGENCY,GOVERNOR,,DEMOCRAT,Tommy Moore,5
AIKEN,CURBSIDE/EMERGENCY,GOVERNOR,,,WRITE-IN,
AIKEN,FAIL SAFE CHALLENGE,GOVERNOR,,REPUBLICAN,Mark Sanford,79
AIKEN,FAIL SAFE CHALLENGE,GOVERNOR,,DEMOCRAT,Tommy Moore,79
AIKEN,FAIL SAFE CHALLENGE,GOVERNOR,,,WRITE-IN,
AIKEN,County Totals,GOVERNOR,,REPUBLICAN,Mark Sanford,21992
AIKEN,County Totals,GOVERNOR,,DEMOCRAT,Tommy Moore,18827
AIKEN,County Totals,GOVERNOR,,,WRITE-IN,16
ALLENDALE,ALLENDALE NO. 1,GOVERNOR,,REPUBLICAN,Mark Sanford,88
ALLENDALE,ALLENDALE NO. 1,GOVERNOR,,DEMOCRAT,Tommy Moore,277
ALLENDALE,ALLENDALE NO. 1,GOVERNOR,,,WRITE-IN,
ALLENDALE,ALLENDALE NO. 2,GOVERNOR,,REPUBLICAN,Mark Sanford,20
ALLENDALE,ALLENDALE NO. 2,GOVERNOR,,DEMOCRAT,Tommy Moore,323
ALLENDALE,ALLENDALE NO. 2,GOVERNOR,,,WRITE-IN,1
ALLENDALE,FAIRFAX NO. 1,GOVERNOR,,REPUBLICAN,Mark Sanford,39
ALLENDALE,FAIRFAX NO. 1,GOVERNOR,,DEMOCRAT,Tommy Moore,101
ALLENDALE,FAIRFAX NO. 1,GOVERNOR,,,WRITE-IN,
ALLENDALE,FAIRFAX NO. 2,GOVERNOR,,REPUBLICAN,Mark Sanford,89
ALLENDALE,FAIRFAX NO. 2,GOVERNOR,,DEMOCRAT,Tommy Moore,330
ALLENDALE,FAIRFAX NO. 2,GOVERNOR,,,WRITE-IN,1
ALLENDALE,MARTIN,GOVERNOR,,REPUBLICAN,Mark Sanford,31
ALLENDALE,MARTIN,GOVERNOR,,DEMOCRAT,Tommy Moore,125
ALLENDALE,MARTIN,GOVERNOR,,,WRITE-IN,
ALLENDALE,SYCAMORE,GOVERNOR,,REPUBLICAN,Mark Sanford,74
ALLENDALE,SYCAMORE,GOVERNOR,,DEMOCRAT,Tommy Moore,113
ALLENDALE,SYCAMORE,GOVERNOR,,,WRITE-IN,
ALLENDALE,ULMER,GOVERNOR,,REPUBLICAN,Mark Sanford,55
ALLENDALE,ULMER,GOVERNOR,,DEMOCRAT,Tommy Moore,53
ALLENDALE,ULMER,GOVERNOR,,,WRITE-IN,
ALLENDALE,WOODS,GOVERNOR,,REPUBLICAN,Mark Sanford,72
ALLENDALE,WOODS,GOVERNOR,,DEMOCRAT,Tommy Moore,206
ALLENDALE,WOODS,GOVERNOR,,,WRITE-IN,
